bicycle_id,start_time,end_time,start_location,end_location
86532,2015-01-02 16:50:00,2015-01-02 16:57:00,0807,0515
86839,2015-01-02 16:53:00,2015-01-02 16:57:00,1106,1104
86052,2015-01-02 16:54:00,2015-01-02 17:06:00,1302,1304
86688,2015-01-02 16:54:00,2015-01-02 17:04:00,1302,1304
86858,2015-01-02 16:57:00,2015-01-02 17:06:00,0503,0502
86691,2015-01-02 16:57:00,2015-01-02 17:06:00,0503,0502
87095,2015-01-02 17:02:00,2015-01-02 17:12:00,0808,0604
86479,2015-01-02 17:02:00,2015-01-02 17:13:00,0703,0809
86204,2015-01-02 17:08:00,2015-01-02 17:23:00,0512,0809
86052,2015-01-02 17:08:00,2015-01-02 18:04:00,1304,1302
86517,2015-01-02 17:12:00,2015-01-02 17:20:00,0514,0902
86853,2015-01-02 17:12:00,2015-01-02 17:22:00,0514,0902
87100,2015-01-02 17:13:00,2015-01-02 17:19:00,1105,1105
86608,2015-01-02 17:14:00,2015-01-02 17:21:00,1105,1105
86484,2015-01-02 17:18:00,2015-01-02 17:29:00,1107,0901
87036,2015-01-02 17:19:00,2015-01-02 17:24:00,0809,0804
86950,2015-01-02 17:19:00,2015-01-02 17:24:00,0809,0804
86143,2015-01-02 17:22:00,2015-01-02 17:31:00,0708,0508
86606,2015-01-02 17:33:00,2015-01-02 17:41:00,0605,0508
86461,2015-01-02 17:37:00,2015-01-02 17:40:00,0708,0517
87093,2015-01-02 17:39:00,2015-01-02 17:43:00,0518,0518
86336,2015-01-02 17:42:00,2015-01-02 17:46:00,0518,0518
86475,2015-01-02 17:47:00,2015-01-02 17:51:00,0905,0806
86632,2015-01-02 17:51:00,2015-01-02 18:15:00,1101,0204
86525,2015-01-02 17:53:00,2015-01-02 18:05:00,0612,0607
86229,2015-01-02 17:54:00,2015-01-02 18:05:00,0612,0607
86483,2015-01-02 17:54:00,2015-01-02 18:04:00,1304,1302
86218,2015-01-02 18:12:00,2015-01-02 18:16:00,0612,0606
86099,2015-01-02 18:24:00,2015-01-02 18:32:00,0501,0609
86228,2015-01-02 18:24:00,2015-01-02 18:31:00,0611,0609
86556,2015-01-02 18:28:00,2015-01-02 18:40:00,0518,0605
86954,2015-01-02 18:31:00,2015-01-02 18:40:00,0609,0611
86007,2015-01-02 18:44:00,2015-01-02 19:01:00,0801,0511
86383,2015-01-02 18:47:00,2015-01-02 18:52:00,0503,0609
86308,2015-01-02 18:54:00,2015-01-02 19:04:00,0610,0802
86207,2015-01-02 18:56:00,2015-01-02 19:03:00,0603,0505
86408,2015-01-02 19:00:00,2015-01-02 19:07:00,0701,0512
86252,2015-01-02 19:01:00,2015-01-02 19:07:00,0505,0505
86213,2015-01-02 19:01:00,2015-01-02 19:07:00,0802,0514
87032,2015-01-02 19:01:00,2015-01-02 19:26:00,1103,0204
86657,2015-01-02 19:05:00,2015-01-02 19:13:00,0704,0607
86173,2015-01-02 19:08:00,2015-01-02 19:19:00,1102,0802
86144,2015-01-02 19:08:00,2015-01-02 19:11:00,0809,0707
86354,2015-01-02 19:08:00,2015-01-02 19:20:00,1102,0802
86031,2015-01-02 19:14:00,2015-01-02 19:32:00,0707,0901
86020,2015-01-02 19:20:00,2015-01-02 19:39:00,0609,0902
86383,2015-01-02 19:20:00,2015-01-02 19:39:00,0609,0902
86323,2015-01-02 19:24:00,2015-01-02 19:25:00,0802,0802
86354,2015-01-02 19:25:00,2015-01-02 19:26:00,0802,0802
86152,2015-01-02 19:27:00,2015-01-02 19:36:00,0501,0609
86099,2015-01-02 19:27:00,2015-01-02 19:36:00,0609,0517
86229,2015-01-02 19:36:00,2015-01-02 19:46:00,0607,0612
86044,2015-01-02 19:43:00,2015-01-02 19:53:00,0610,0501
86456,2015-01-02 19:49:00,2015-01-02 19:57:00,0609,0611
86290,2015-01-02 19:52:00,2015-01-02 19:59:00,0515,0511
86597,2015-01-02 20:03:00,2015-01-02 20:18:00,0507,0902
86800,2015-01-02 20:15:00,2015-01-02 20:27:00,1303,0503
86528,2015-01-02 20:17:00,2015-01-02 20:20:00,0808,0703
86352,2015-01-02 20:18:00,2015-01-02 20:33:00,0609,0103
86485,2015-01-02 20:18:00,2015-01-02 20:25:00,0801,0905
86412,2015-01-02 20:23:00,2015-01-02 20:38:00,0515,0506
86949,2015-01-02 20:24:00,2015-01-02 20:38:00,0515,0506
86218,2015-01-02 20:34:00,2015-01-02 20:45:00,0606,0708
86455,2015-01-02 20:50:00,2015-01-02 20:59:00,0515,0802
86144,2015-01-02 20:54:00,2015-01-02 21:03:00,0707,0608
86005,2015-01-02 21:01:00,2015-01-02 21:05:00,0905,0515
86386,2015-01-02 21:04:00,2015-01-02 21:15:00,0518,0704
86336,2015-01-02 21:05:00,2015-01-02 21:07:00,0518,0518
86962,2015-01-02 21:05:00,2015-01-02 21:15:00,0518,0704
86695,2015-01-02 21:19:00,2015-01-02 21:23:00,0601,0606
86186,2015-01-02 21:22:00,2015-01-02 21:28:00,0708,0517
87094,2015-01-02 21:23:00,2015-01-02 21:29:00,1101,0516
86056,2015-01-02 21:25:00,2015-01-02 21:43:00,1104,0611
86852,2015-01-02 21:27:00,2015-01-02 21:39:00,0503,0905
86761,2015-01-02 21:28:00,2015-01-02 21:40:00,0808,0902
86727,2015-01-02 21:29:00,2015-01-02 21:34:00,0707,0802
86695,2015-01-02 21:34:00,2015-01-02 21:40:00,0606,0702
86800,2015-01-02 21:43:00,2015-01-02 21:53:00,0503,1303
87028,2015-01-02 21:45:00,2015-01-02 21:48:00,0505,0505
86158,2015-01-02 21:55:00,2015-01-02 22:07:00,0807,0708
86910,2015-01-02 21:56:00,2015-01-02 22:01:00,0701,0803
86302,2015-01-02 22:05:00,2015-01-02 22:16:00,0901,0515
86484,2015-01-02 22:06:00,2015-01-02 22:16:00,0901,0515
86304,2015-01-02 22:07:00,2015-01-02 22:16:00,0901,0515
86441,2015-01-02 22:17:00,2015-01-02 22:20:00,0515,0905
86692,2015-01-02 22:19:00,2015-01-02 22:22:00,0607,0607
86758,2015-01-02 22:29:00,2015-01-02 22:48:00,0709,0601
86033,2015-01-02 22:36:00,2015-01-02 22:51:00,0809,0504
86536,2015-01-02 22:38:00,2015-01-02 22:43:00,0505,0603
86753,2015-01-02 22:47:00,2015-01-02 23:01:00,0707,0604
86185,2015-01-02 22:48:00,2015-01-02 22:57:00,0518,1305
86033,2015-01-02 22:52:00,2015-01-02 23:02:00,0504,0502
86484,2015-01-02 23:01:00,2015-01-02 23:07:00,0515,0802
86302,2015-01-02 23:01:00,2015-01-02 23:07:00,0515,0802
86033,2015-01-02 23:02:00,2015-01-02 23:16:00,0502,0204
86134,2015-01-02 23:34:00,2015-01-02 23:43:00,1104,1103
86555,2015-01-02 23:37:00,2015-01-02 23:54:00,0607,0707
87008,2015-01-02 23:52:00,2015-01-02 23:59:00,0905,1101
86025,2015-01-02 23:53:00,2015-01-02 23:59:00,0905,1101
86472,2015-01-02 23:57:00,2015-01-03 00:06:00,0517,0611
86759,2015-01-03 00:06:00,2015-01-03 00:18:00,0701,0515
86864,2015-01-03 00:07:00,2015-01-03 00:14:00,1301,0201
86564,2015-01-03 00:07:00,2015-01-03 00:18:00,0701,0515
86342,2015-01-03 00:07:00,2015-01-03 00:14:00,1301,0201
86056,2015-01-03 00:09:00,2015-01-03 00:12:00,0611,0503
86478,2015-01-03 00:43:00,2015-01-03 00:50:00,0609,0502
86903,2015-01-03 00:43:00,2015-01-03 00:50:00,0609,0502
86657,2015-01-03 00:44:00,2015-01-03 01:02:00,0607,0102
86997,2015-01-03 00:54:00,2015-01-03 01:00:00,0508,0503
86444,2015-01-03 00:56:00,2015-01-03 01:03:00,0707,0709
86879,2015-01-03 00:57:00,2015-01-03 01:03:00,0707,0709
86280,2015-01-03 00:57:00,2015-01-03 01:03:00,0707,0709
86918,2015-01-03 01:05:00,2015-01-03 01:16:00,0802,0708
86546,2015-01-03 01:07:00,2015-01-03 01:14:00,0801,0902
86727,2015-01-03 01:07:00,2015-01-03 01:15:00,0802,0708
86002,2015-01-03 01:20:00,2015-01-03 01:38:00,0709,1103
86879,2015-01-03 01:20:00,2015-01-03 01:38:00,0709,1103
86444,2015-01-03 01:26:00,2015-01-03 01:29:00,0709,0708
86705,2015-01-03 01:27:00,2015-01-03 01:42:00,0201,0609
86342,2015-01-03 01:28:00,2015-01-03 01:42:00,0201,0609
86727,2015-01-03 01:32:00,2015-01-03 01:35:00,0708,0709
86077,2015-01-03 01:32:00,2015-01-03 01:35:00,0708,0708
86549,2015-01-03 01:32:00,2015-01-03 01:35:00,0708,0708
86918,2015-01-03 01:32:00,2015-01-03 01:43:00,0708,0708
86441,2015-01-03 01:50:00,2015-01-03 02:01:00,0905,0707
86704,2015-01-03 01:51:00,2015-01-03 02:01:00,0905,0707
86356,2015-01-03 01:57:00,2015-01-03 02:07:00,0508,0705
86604,2015-01-03 02:06:00,2015-01-03 02:08:00,0501,0501
87038,2015-01-03 02:07:00,2015-01-03 02:09:00,0501,0501
86204,2015-01-03 02:15:00,2015-01-03 02:19:00,0809,0806
86736,2015-01-03 02:43:00,2015-01-03 02:52:00,0517,0611
86158,2015-01-03 02:50:00,2015-01-03 02:54:00,0708,0802
86736,2015-01-03 02:52:00,2015-01-03 02:55:00,0611,0503
87080,2015-01-03 03:07:00,2015-01-03 03:08:00,0609,0609
86342,2015-01-03 03:08:00,2015-01-03 03:29:00,0609,0905
86152,2015-01-03 03:09:00,2015-01-03 03:29:00,0609,0703
86182,2015-01-03 04:01:00,2015-01-03 04:09:00,0809,0703
86250,2015-01-03 05:06:00,2015-01-03 05:12:00,0503,0611
86234,2015-01-03 05:07:00,2015-01-03 05:12:00,0503,0611
86997,2015-01-03 05:07:00,2015-01-03 05:11:00,0503,0611
86736,2015-01-03 05:07:00,2015-01-03 05:11:00,0503,0611
86218,2015-01-03 05:55:00,2015-01-03 06:00:00,0708,0707
86782,2015-01-03 07:44:00,2015-01-03 07:55:00,0705,0609
86753,2015-01-03 07:48:00,2015-01-03 08:03:00,0604,0513
87017,2015-01-03 07:50:00,2015-01-03 08:00:00,1103,0515
86321,2015-01-03 07:56:00,2015-01-03 08:01:00,0601,0606
86056,2015-01-03 08:02:00,2015-01-03 08:04:00,0503,0505
86077,2015-01-03 08:11:00,2015-01-03 08:17:00,0708,0706
86516,2015-01-03 08:26:00,2015-01-03 08:29:00,0516,0512
86516,2015-01-03 08:34:00,2015-01-03 08:41:00,0512,0515
86495,2015-01-03 08:46:00,2015-01-03 08:55:00,0503,0905
86759,2015-01-03 08:47:00,2015-01-03 08:57:00,0515,0104
86137,2015-01-03 09:17:00,2015-01-03 09:21:00,0704,0809
86132,2015-01-03 09:20:00,2015-01-03 09:22:00,0809,0801
86546,2015-01-03 09:38:00,2015-01-03 10:05:00,0902,1304
86782,2015-01-03 09:44:00,2015-01-03 09:47:00,0609,0707
86543,2015-01-03 09:57:00,2015-01-03 09:59:00,1107,1105
86069,2015-01-03 10:03:00,2015-01-03 10:09:00,0606,0602
86781,2015-01-03 10:03:00,2015-01-03 10:32:00,0611,0508
86334,2015-01-03 10:08:00,2015-01-03 10:14:00,0610,0606
86648,2015-01-03 10:14:00,2015-01-03 10:17:00,0905,0905
86192,2015-01-03 10:34:00,2015-01-03 10:41:00,0503,1301
87064,2015-01-03 10:35:00,2015-01-03 10:46:00,0503,1301
86781,2015-01-03 10:38:00,2015-01-03 10:51:00,0508,0904
86240,2015-01-03 10:41:00,2015-01-03 10:55:00,0202,1304
86777,2015-01-03 10:41:00,2015-01-03 10:54:00,0202,1304
86472,2015-01-03 10:43:00,2015-01-03 10:50:00,0611,0609
86597,2015-01-03 10:44:00,2015-01-03 11:02:00,0902,1301
86918,2015-01-03 10:46:00,2015-01-03 10:51:00,0708,0609
86781,2015-01-03 10:53:00,2015-01-03 11:13:00,0904,0801
86431,2015-01-03 10:54:00,2015-01-03 10:57:00,0501,0502
87087,2015-01-03 10:57:00,2015-01-03 11:05:00,0904,0903
86613,2015-01-03 10:57:00,2015-01-03 11:05:00,0904,0903
86529,2015-01-03 11:09:00,2015-01-03 11:20:00,1304,0202
86123,2015-01-03 11:11:00,2015-01-03 11:29:00,0808,0804
86670,2015-01-03 11:18:00,2015-01-03 11:32:00,1302,0607
86705,2015-01-03 11:22:00,2015-01-03 11:26:00,0609,0707
86388,2015-01-03 11:23:00,2015-01-03 11:29:00,0512,0514
86874,2015-01-03 11:23:00,2015-01-03 11:48:00,0611,0504
86994,2015-01-03 11:25:00,2015-01-03 11:48:00,0611,0504
86479,2015-01-03 11:26:00,2015-01-03 11:49:00,0809,1101
86798,2015-01-03 11:30:00,2015-01-03 11:31:00,0701,0701
86218,2015-01-03 11:32:00,2015-01-03 11:41:00,0707,0605
86307,2015-01-03 11:37:00,2015-01-03 11:52:00,1102,0514
86475,2015-01-03 11:41:00,2015-01-03 11:53:00,0806,0704
86097,2015-01-03 11:43:00,2015-01-03 11:46:00,0516,0516
86034,2015-01-03 11:45:00,2015-01-03 11:55:00,0807,0905
86876,2015-01-03 11:47:00,2015-01-03 12:06:00,0516,0808
87061,2015-01-03 11:48:00,2015-01-03 12:06:00,1107,1102
87098,2015-01-03 11:48:00,2015-01-03 12:05:00,1107,1102
86084,2015-01-03 11:48:00,2015-01-03 11:54:00,0807,0905
86481,2015-01-03 11:49:00,2015-01-03 11:54:00,0807,0905
86736,2015-01-03 11:52:00,2015-01-03 12:01:00,0611,0502
86525,2015-01-03 11:53:00,2015-01-03 12:01:00,0611,0502
86192,2015-01-03 11:53:00,2015-01-03 12:02:00,1301,0503
87064,2015-01-03 11:53:00,2015-01-03 12:03:00,1301,0503
86291,2015-01-03 11:55:00,2015-01-03 12:13:00,0204,1301
86714,2015-01-03 11:55:00,2015-01-03 12:13:00,0204,1301
86963,2015-01-03 11:56:00,2015-01-03 12:06:00,0803,0514
86475,2015-01-03 12:01:00,2015-01-03 12:13:00,0704,0806
86994,2015-01-03 12:02:00,2015-01-03 12:18:00,0504,0902
87030,2015-01-03 12:03:00,2015-01-03 12:13:00,0517,0905
86905,2015-01-03 12:03:00,2015-01-03 12:10:00,0517,0905
86703,2015-01-03 12:05:00,2015-01-03 12:16:00,0808,0702
86405,2015-01-03 12:06:00,2015-01-03 12:17:00,0808,0702
87098,2015-01-03 12:09:00,2015-01-03 12:17:00,1102,0515
87061,2015-01-03 12:10:00,2015-01-03 12:18:00,1102,0515
86839,2015-01-03 12:22:00,2015-01-03 12:32:00,1104,1101
86005,2015-01-03 12:23:00,2015-01-03 12:29:00,0515,0805
87012,2015-01-03 12:23:00,2015-01-03 12:43:00,0504,0508
86001,2015-01-03 12:23:00,2015-01-03 12:29:00,0515,0805
86874,2015-01-03 12:23:00,2015-01-03 12:43:00,0504,0508
86172,2015-01-03 12:29:00,2015-01-03 12:35:00,0803,0905
86918,2015-01-03 12:33:00,2015-01-03 12:45:00,0609,0902
86119,2015-01-03 12:33:00,2015-01-03 12:48:00,0502,0611
86356,2015-01-03 12:33:00,2015-01-03 12:47:00,0705,1301
86001,2015-01-03 12:35:00,2015-01-03 12:47:00,0805,0610
86858,2015-01-03 12:35:00,2015-01-03 12:45:00,0502,0611
86005,2015-01-03 12:35:00,2015-01-03 12:47:00,0805,0610
87033,2015-01-03 12:37:00,2015-01-03 12:50:00,0507,0515
86109,2015-01-03 12:37:00,2015-01-03 12:51:00,0507,0515
86626,2015-01-03 12:42:00,2015-01-03 12:53:00,0105,0105
86117,2015-01-03 12:44:00,2015-01-03 12:45:00,0105,0105
86522,2015-01-03 12:47:00,2015-01-03 12:53:00,0904,0903
86001,2015-01-03 12:49:00,2015-01-03 12:56:00,0610,0607
86005,2015-01-03 12:50:00,2015-01-03 12:56:00,0610,0607
86097,2015-01-03 12:55:00,2015-01-03 13:05:00,0516,1103
86891,2015-01-03 12:56:00,2015-01-03 13:00:00,1302,1302
86001,2015-01-03 12:58:00,2015-01-03 13:08:00,0607,0602
86005,2015-01-03 12:58:00,2015-01-03 13:08:00,0607,0602
87051,2015-01-03 12:59:00,2015-01-03 13:07:00,0802,0801
86565,2015-01-03 13:00:00,2015-01-03 13:13:00,1302,0201
86313,2015-01-03 13:01:00,2015-01-03 13:13:00,1302,0201
86959,2015-01-03 13:03:00,2015-01-03 13:29:00,1304,1304
86822,2015-01-03 13:04:00,2015-01-03 13:29:00,1304,1304
86598,2015-01-03 13:06:00,2015-01-03 13:10:00,0609,0707
86695,2015-01-03 13:07:00,2015-01-03 13:18:00,0702,0808
86171,2015-01-03 13:08:00,2015-01-03 13:19:00,0702,0808
86356,2015-01-03 13:08:00,2015-01-03 13:19:00,1301,0505
86555,2015-01-03 13:13:00,2015-01-03 13:28:00,0707,1107
86005,2015-01-03 13:14:00,2015-01-03 13:34:00,0602,1401
86001,2015-01-03 13:14:00,2015-01-03 13:34:00,0602,1401
86517,2015-01-03 13:16:00,2015-01-03 13:30:00,0902,0609
86327,2015-01-03 13:16:00,2015-01-03 13:21:00,1304,1301
86954,2015-01-03 13:16:00,2015-01-03 13:21:00,1304,1301
87078,2015-01-03 13:25:00,2015-01-03 13:45:00,0604,0804
86350,2015-01-03 13:26:00,2015-01-03 13:45:00,0604,0804
86376,2015-01-03 13:27:00,2015-01-03 13:33:00,0510,0508
86807,2015-01-03 13:27:00,2015-01-03 13:43:00,0510,0501
86761,2015-01-03 13:27:00,2015-01-03 13:28:00,0902,0902
86366,2015-01-03 13:28:00,2015-01-03 13:34:00,0902,0805
86549,2015-01-03 13:28:00,2015-01-03 13:43:00,0708,0905
86688,2015-01-03 13:28:00,2015-01-03 13:52:00,1304,0504
86444,2015-01-03 13:29:00,2015-01-03 13:49:00,0708,0905
86625,2015-01-03 13:30:00,2015-01-03 13:35:00,1304,1304
86618,2015-01-03 13:31:00,2015-01-03 13:44:00,1304,0204
86786,2015-01-03 13:31:00,2015-01-03 13:44:00,1304,0204
86157,2015-01-03 13:32:00,2015-01-03 13:43:00,0508,0501
86100,2015-01-03 13:33:00,2015-01-03 13:44:00,1301,0507
86291,2015-01-03 13:33:00,2015-01-03 13:44:00,1301,0507
86376,2015-01-03 13:35:00,2015-01-03 13:52:00,0508,0504
87012,2015-01-03 13:37:00,2015-01-03 13:52:00,0508,0504
86779,2015-01-03 13:37:00,2015-01-03 13:42:00,0502,0611
86200,2015-01-03 13:38:00,2015-01-03 13:47:00,0809,0902
86297,2015-01-03 13:38:00,2015-01-03 13:51:00,0905,0502
86700,2015-01-03 13:38:00,2015-01-03 13:51:00,0905,0502
86455,2015-01-03 13:40:00,2015-01-03 13:44:00,0802,0807
86172,2015-01-03 13:48:00,2015-01-03 13:55:00,0905,0518
86400,2015-01-03 13:49:00,2015-01-03 13:51:00,0609,0609
86472,2015-01-03 13:52:00,2015-01-03 13:56:00,0609,0709
87047,2015-01-03 13:52:00,2015-01-03 13:55:00,0805,0802
86510,2015-01-03 13:52:00,2015-01-03 13:54:00,0805,0802
86135,2015-01-03 13:53:00,2015-01-03 14:04:00,0904,0515
86185,2015-01-03 13:56:00,2015-01-03 13:59:00,1305,1302
87013,2015-01-03 13:58:00,2015-01-03 14:04:00,0705,0606
86688,2015-01-03 14:08:00,2015-01-03 14:27:00,0504,0902
86814,2015-01-03 14:10:00,2015-01-03 14:20:00,0902,0809
86258,2015-01-03 14:11:00,2015-01-03 15:03:00,0802,0203
86612,2015-01-03 14:12:00,2015-01-03 14:30:00,0508,0103
86323,2015-01-03 14:12:00,2015-01-03 15:03:00,0802,0203
86595,2015-01-03 14:13:00,2015-01-03 14:30:00,0508,0103
86288,2015-01-03 14:14:00,2015-01-03 14:18:00,0905,0807
86342,2015-01-03 14:14:00,2015-01-03 14:18:00,0905,0807
86923,2015-01-03 14:16:00,2015-01-03 14:19:00,0515,0515
87089,2015-01-03 14:20:00,2015-01-03 14:28:00,0507,0103
86284,2015-01-03 14:21:00,2015-01-03 14:27:00,0507,0103
86455,2015-01-03 14:22:00,2015-01-03 14:30:00,0807,0902
86342,2015-01-03 14:22:00,2015-01-03 14:29:00,0807,0902
86622,2015-01-03 14:23:00,2015-01-03 14:39:00,1107,0105
86556,2015-01-03 14:26:00,2015-01-03 14:40:00,0605,0808
86503,2015-01-03 14:26:00,2015-01-03 14:46:00,0607,0807
86028,2015-01-03 14:26:00,2015-01-03 14:45:00,0607,0807
86702,2015-01-03 14:31:00,2015-01-03 14:40:00,0507,0611
86564,2015-01-03 14:33:00,2015-01-03 14:44:00,0515,0503
86209,2015-01-03 14:40:00,2015-01-03 14:45:00,0704,0704
86321,2015-01-03 14:40:00,2015-01-03 14:49:00,0606,0503
86855,2015-01-03 14:40:00,2015-01-03 14:45:00,0704,0704
86229,2015-01-03 14:41:00,2015-01-03 14:48:00,0612,0606
86042,2015-01-03 14:41:00,2015-01-03 14:42:00,0103,0103
86373,2015-01-03 14:42:00,2015-01-03 14:48:00,1302,1304
86665,2015-01-03 14:53:00,2015-01-03 15:15:00,0904,0603
86171,2015-01-03 14:54:00,2015-01-03 15:12:00,0808,0605
86556,2015-01-03 14:55:00,2015-01-03 15:11:00,0808,0605
86261,2015-01-03 15:06:00,2015-01-03 15:26:00,1302,0516
86993,2015-01-03 15:06:00,2015-01-03 15:26:00,1302,0516
86025,2015-01-03 15:06:00,2015-01-03 15:15:00,1101,0103
86910,2015-01-03 15:11:00,2015-01-03 15:22:00,0803,0503
86016,2015-01-03 15:12:00,2015-01-03 15:22:00,0803,0503
86865,2015-01-03 15:20:00,2015-01-03 15:23:00,1102,1103
86629,2015-01-03 15:22:00,2015-01-03 15:28:00,0607,0508
86908,2015-01-03 15:22:00,2015-01-03 15:29:00,0607,0508
86612,2015-01-03 15:25:00,2015-01-03 17:42:00,0103,0903
86768,2015-01-03 15:26:00,2015-01-03 15:30:00,0103,0103
86016,2015-01-03 15:27:00,2015-01-03 15:40:00,0503,1302
86208,2015-01-03 15:27:00,2015-01-03 15:40:00,0503,1302
86595,2015-01-03 15:31:00,2015-01-03 17:42:00,0103,0903
86959,2015-01-03 15:33:00,2015-01-03 15:39:00,1304,1302
86544,2015-01-03 15:34:00,2015-01-03 15:43:00,0105,0105
86660,2015-01-03 15:35:00,2015-01-03 15:38:00,0806,0807
86744,2015-01-03 15:36:00,2015-01-03 15:49:00,1302,0201
87099,2015-01-03 15:36:00,2015-01-03 15:40:00,0707,0609
86158,2015-01-03 15:37:00,2015-01-03 15:40:00,0802,0701
86854,2015-01-03 15:38:00,2015-01-03 16:15:00,0504,0504
86874,2015-01-03 15:38:00,2015-01-03 15:55:00,0508,0602
86982,2015-01-03 15:41:00,2015-01-03 16:05:00,0905,0502
86630,2015-01-03 15:41:00,2015-01-03 16:05:00,0905,0502
87056,2015-01-03 15:44:00,2015-01-03 15:55:00,0903,0903
86787,2015-01-03 15:48:00,2015-01-03 16:14:00,0105,0104
86919,2015-01-03 15:48:00,2015-01-03 17:03:00,0105,0510
86517,2015-01-03 15:52:00,2015-01-03 15:57:00,0609,0708
87056,2015-01-03 15:55:00,2015-01-03 15:58:00,0903,0903
86860,2015-01-03 15:56:00,2015-01-03 16:14:00,0602,1401
86501,2015-01-03 15:58:00,2015-01-03 16:48:00,0607,0611
87056,2015-01-03 15:58:00,2015-01-03 16:06:00,0903,0903
86671,2015-01-03 15:59:00,2015-01-03 16:47:00,0607,0611
86711,2015-01-03 16:03:00,2015-01-03 16:25:00,0201,0510
86114,2015-01-03 16:05:00,2015-01-03 16:26:00,0201,0510
86982,2015-01-03 16:06:00,2015-01-03 16:26:00,0502,0805
86630,2015-01-03 16:06:00,2015-01-03 16:26:00,0502,0805
86458,2015-01-03 16:08:00,2015-01-03 16:18:00,0105,0102
86117,2015-01-03 16:08:00,2015-01-03 16:17:00,0105,0102
87072,2015-01-03 16:08:00,2015-01-03 16:22:00,1304,0603
86213,2015-01-03 16:08:00,2015-01-03 16:16:00,0514,0807
86615,2015-01-03 16:08:00,2015-01-03 16:27:00,1304,0603
87027,2015-01-03 16:08:00,2015-01-03 16:16:00,0514,0807
86740,2015-01-03 16:09:00,2015-01-03 16:11:00,0105,0105
86535,2015-01-03 16:09:00,2015-01-03 16:22:00,1304,0603
86506,2015-01-03 16:14:00,2015-01-03 16:24:00,1101,0512
86375,2015-01-03 16:15:00,2015-01-03 16:44:00,0515,0904
86555,2015-01-03 16:15:00,2015-01-03 16:32:00,1107,0802
86309,2015-01-03 16:15:00,2015-01-03 16:32:00,1107,0802
86942,2015-01-03 16:15:00,2015-01-03 16:22:00,0517,0905
86783,2015-01-03 16:15:00,2015-01-03 16:44:00,0515,0904
86243,2015-01-03 16:15:00,2015-01-03 16:28:00,0517,0905
86899,2015-01-03 16:16:00,2015-01-03 16:23:00,0517,0807
86700,2015-01-03 16:21:00,2015-01-03 16:36:00,0502,0514
86297,2015-01-03 16:21:00,2015-01-03 16:39:00,0502,0514
86016,2015-01-03 16:24:00,2015-01-03 16:37:00,1302,0503
86208,2015-01-03 16:24:00,2015-01-03 16:36:00,1302,0503
86865,2015-01-03 16:25:00,2015-01-03 16:41:00,1103,1105
86702,2015-01-03 16:25:00,2015-01-03 16:33:00,0611,0517
86705,2015-01-03 16:27:00,2015-01-03 16:33:00,0707,0808
86982,2015-01-03 16:27:00,2015-01-03 16:40:00,0805,0809
86630,2015-01-03 16:27:00,2015-01-03 16:38:00,0805,0809
86428,2015-01-03 16:35:00,2015-01-03 16:38:00,0505,0504
86487,2015-01-03 16:36:00,2015-01-03 16:40:00,1303,1302
86879,2015-01-03 16:42:00,2015-01-03 16:52:00,1103,0905
86622,2015-01-03 16:48:00,2015-01-03 17:00:00,0105,1101
86295,2015-01-03 16:48:00,2015-01-03 16:56:00,0501,1303
86908,2015-01-03 16:48:00,2015-01-03 16:56:00,0508,0607
86629,2015-01-03 16:48:00,2015-01-03 16:56:00,0508,0607
86407,2015-01-03 16:53:00,2015-01-03 17:01:00,0504,1301
86943,2015-01-03 16:53:00,2015-01-03 17:02:00,0504,1301
86780,2015-01-03 16:54:00,2015-01-03 17:18:00,0602,0516
86022,2015-01-03 16:55:00,2015-01-03 17:03:00,1301,1302
86407,2015-01-03 17:02:00,2015-01-03 17:16:00,1301,0103
86567,2015-01-03 17:04:00,2015-01-03 17:34:00,0102,0905
86403,2015-01-03 17:04:00,2015-01-03 17:12:00,1107,0515
86526,2015-01-03 17:05:00,2015-01-03 17:13:00,1107,0515
86623,2015-01-03 17:06:00,2015-01-03 17:34:00,0102,0905
86056,2015-01-03 17:06:00,2015-01-03 17:13:00,0505,0508
86826,2015-01-03 17:06:00,2015-01-03 17:11:00,0505,0508
86907,2015-01-03 17:08:00,2015-01-03 17:24:00,0904,0104
86126,2015-01-03 17:08:00,2015-01-03 17:24:00,0904,0104
86997,2015-01-03 17:16:00,2015-01-03 17:24:00,0611,0610
86672,2015-01-03 17:19:00,2015-01-03 17:29:00,0501,0605
86664,2015-01-03 17:19:00,2015-01-03 17:28:00,0501,0605
86536,2015-01-03 17:22:00,2015-01-03 17:29:00,0603,0504
87011,2015-01-03 17:23:00,2015-01-03 17:26:00,0806,0902
86622,2015-01-03 17:24:00,2015-01-03 17:37:00,1101,0105
86130,2015-01-03 17:30:00,2015-01-03 17:32:00,0801,0809
86898,2015-01-03 17:39:00,2015-01-03 17:53:00,0203,0607
86584,2015-01-03 17:41:00,2015-01-03 17:49:00,0806,0905
86612,2015-01-03 17:43:00,2015-01-03 17:46:00,0903,0903
86595,2015-01-03 17:44:00,2015-01-03 17:46:00,0903,0903
86154,2015-01-03 17:48:00,2015-01-03 17:54:00,0506,0511
86415,2015-01-03 17:51:00,2015-01-03 17:59:00,0806,0802
86360,2015-01-03 17:51:00,2015-01-03 18:00:00,0806,0802
86910,2015-01-03 17:57:00,2015-01-03 18:05:00,0503,0709
